STT,ITEM,VENDOR,DESCR,STATUS
678,3517119,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
679,3517120,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
680,3517121,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
681,3463102,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH
682,3541459,15800,110-Cty TNHH 1TV Tri Hoi,KHONG KINH DOANH
683,3541460,15800,110-Cty TNHH 1TV Tri Hoi,KHONG KINH DOANH
684,3422431,16506,110-CTyTNHHSXTMDVDaiPhuocThanh-NR,DANG KINH DOANH
685,3513556,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,DANG KINH DOANH
686,3515339,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,DANG KINH DOANH
687,3196366,15800,110-Cty TNHH 1TV Tri Hoi,DANG KINH DOANH
688,3196367,15800,110-Cty TNHH 1TV Tri Hoi,DANG KINH DOANH
689,3501639,20484,100-CTYCP DUOC PHAM&SINH HOC YTE-NR,KHONG KINH DOANH
690,3501640,20484,100-CTYCP DUOC PHAM&SINH HOC YTE-NR,DANG KINH DOANH
691,3501641,20484,100-CTYCP DUOC PHAM&SINH HOC YTE-NR,DANG KINH DOANH
692,3329700,16506,110-CTyTNHHSXTMDVDaiPhuocThanh-NR,DANG KINH DOANH
693,3545292,16760,110-Cua Hang Hue Lam,DANG KINH DOANH
694,3132145,15790,110-CTy CP HMP My Hao,DANG KINH DOANH
695,3132228,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH
696,3386499,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
697,3386500,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
698,3386501,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
699,3386502,15506,111-Cty Bot giat LIX-NR,KHONG KINH DOANH
700,3386503,15506,111-Cty Bot giat LIX-NR,KHONG KINH DOANH
701,3386504,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
702,3386505,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
703,3386506,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
704,3386507,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
705,3386508,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
706,3386509,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
707,3491227,15506,111-Cty Bot giat LIX-NR,KHONG KINH DOANH
708,3491953,15800,110-Cty TNHH 1TV Tri Hoi,KHONG KINH DOANH
709,3008485,12483,110-Cty TNHH SXTM TyTy(HMP),DANG KINH DOANH
710,3295614,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
711,3497823,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
712,3372479,16506,110-CTyTNHHSXTMDVDaiPhuocThanh-NR,DANG KINH DOANH
713,3054635,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH
714,3054651,12483,110-Cty TNHH SXTM TyTy(HMP),DANG KINH DOANH
715,3257943,16760,110-Cua Hang Hue Lam,DANG KINH DOANH
716,3257947,16760,110-Cua Hang Hue Lam,DANG KINH DOANH
717,3257948,16760,110-Cua Hang Hue Lam,DANG KINH DOANH
718,3314153,15506,111-Cty Bot giat LIX-NR,KHONG KINH DOANH
719,3314154,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
720,3123559,12483,110-Cty TNHH SXTM TyTy(HMP),KHONG KINH DOANH
721,3250058,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
722,3250059,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
723,3284516,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
724,3285331,15800,110-Cty TNHH 1TV Tri Hoi,DANG KINH DOANH
725,3008472,14653,110-DNTN Dai Phat,DANG KINH DOANH
726,3008478,12483,110-Cty TNHH SXTM TyTy(HMP),DANG KINH DOANH
727,3008479,12483,110-Cty TNHH SXTM TyTy(HMP),DANG KINH DOANH
728,3008481,12483,110-Cty TNHH SXTM TyTy(HMP),DANG KINH DOANH
729,3008482,12483,110-Cty TNHH SXTM TyTy(HMP),DANG KINH DOANH
730,3008486,12483,110-Cty TNHH SXTM TyTy(HMP),DANG KINH DOANH
731,3008490,12483,110-Cty TNHH SXTM TyTy(HMP),DANG KINH DOANH
732,3449108,16506,110-CTyTNHHSXTMDVDaiPhuocThanh-NR,DANG KINH DOANH
733,3140316,14530,110-Co so Nguyen Van Sau,DANG KINH DOANH
734,3390942,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH
735,3390945,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH
736,3493891,16506,110-CTyTNHHSXTMDVDaiPhuocThanh-NR,DANG KINH DOANH
737,3493892,16506,110-CTyTNHHSXTMDVDaiPhuocThanh-NR,DANG KINH DOANH
738,3525066,21076,110-Cong Ty TNHH SALACOS -NR,DANG KINH DOANH
739,3282741,16760,110-Cua Hang Hue Lam,DANG KINH DOANH
740,3535758,21076,110-Cong Ty TNHH SALACOS -NR,KHONG KINH DOANH
741,3137587,15790,110-CTy CP HMP My Hao,DANG KINH DOANH
742,3137588,15790,110-CTy CP HMP My Hao,DANG KINH DOANH
743,3137589,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH
744,3515340,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,KHONG KINH DOANH
745,3515341,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,DANG KINH DOANH
746,3515342,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,DANG KINH DOANH
747,3515343,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,KHONG KINH DOANH
748,3513552,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,DANG KINH DOANH
749,3513553,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,KHONG KINH DOANH
750,3513554,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,DANG KINH DOANH
751,3513555,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,DANG KINH DOANH
752,3521129,20484,100-CTYCP DUOC PHAM&SINH HOC YTE-NR,DANG KINH DOANH
753,3521130,20484,100-CTYCP DUOC PHAM&SINH HOC YTE-NR,DANG KINH DOANH
754,3521131,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,DANG KINH DOANH
755,3314078,16760,110-Cua Hang Hue Lam,DANG KINH DOANH
756,3314147,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
757,3452209,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
758,3452211,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,DANG KINH DOANH
759,3452217,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,DANG KINH DOANH
760,3452218,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,DANG KINH DOANH
761,3452220,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,DANG KINH DOANH
762,3452222,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,DANG KINH DOANH
763,3452223,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,DANG KINH DOANH
764,3184818,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
765,3184823,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
766,3184824,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
767,3500596,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,DANG KINH DOANH
768,3160021,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
769,3160022,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
770,3160023,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
771,3160024,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
772,3288046,15800,110-Cty TNHH 1TV Tri Hoi,DANG KINH DOANH
773,3333828,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
774,3333830,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
775,3333833,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
776,3333834,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
777,3333835,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
778,3372212,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
779,3372213,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
780,3372214,15506,111-Cty Bot giat LIX-NR,KHONG KINH DOANH
781,3372481,16506,110-CTyTNHHSXTMDVDaiPhuocThanh-NR,DANG KINH DOANH
782,3530731,21076,110-Cong Ty TNHH SALACOS -NR,KHONG KINH DOANH
783,3530732,21076,110-Cong Ty TNHH SALACOS -NR,KHONG KINH DOANH
784,3530733,21076,110-Cong Ty TNHH SALACOS -NR,KHONG KINH DOANH
785,3530734,21076,110-Cong Ty TNHH SALACOS -NR,KHONG KINH DOANH
786,3523764,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,DANG KINH DOANH
787,3523765,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,DANG KINH DOANH
788,3523766,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,DANG KINH DOANH
789,3524461,20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,DANG KINH DOANH
790,3524462,20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,DANG KINH DOANH
791,3356098,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
792,3356101,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
793,3192268,16760,110-Cua Hang Hue Lam,DANG KINH DOANH
794,3473446,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,DANG KINH DOANH
795,3277949,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
796,3277950,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
797,3501642,20484,100-CTYCP DUOC PHAM&SINH HOC YTE-NR,DANG KINH DOANH
798,3541455,15800,110-Cty TNHH 1TV Tri Hoi,KHONG KINH DOANH
799,3553316,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,DANG KINH DOANH
800,3269076,16506,110-CTyTNHHSXTMDVDaiPhuocThanh-NR,DANG KINH DOANH
801,3271310,16760,110-Cua Hang Hue Lam,DANG KINH DOANH
802,3320019,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
803,3535759,21076,110-Cong Ty TNHH SALACOS -NR,DANG KINH DOANH
804,3535760,21076,110-Cong Ty TNHH SALACOS -NR,DANG KINH DOANH
805,3535761,21076,110-Cong Ty TNHH SALACOS -NR,DANG KINH DOANH
806,3537271,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,DANG KINH DOANH
807,3384314,15800,110-Cty TNHH 1TV Tri Hoi,DANG KINH DOANH
808,3437745,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
809,3437748,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
810,3437749,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
811,3437750,15506,111-Cty Bot giat LIX-NR,KHONG KINH DOANH
812,3525067,21076,110-Cong Ty TNHH SALACOS -NR,DANG KINH DOANH
813,3525068,21076,110-Cong Ty TNHH SALACOS -NR,DANG KINH DOANH
814,3525069,21076,110-Cong Ty TNHH SALACOS -NR,KHONG KINH DOANH
815,3525114,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,KHONG KINH DOANH
816,3525115,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,KHONG KINH DOANH
817,3525116,20484,100-CTYCP DUOC PHAM&SINH HOC YTE-NR,DANG KINH DOANH
818,3527979,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,DANG KINH DOANH
819,3527980,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,KHONG KINH DOANH
820,3282513,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
821,3282735,16760,110-Cua Hang Hue Lam,DANG KINH DOANH
822,3282736,16760,110-Cua Hang Hue Lam,DANG KINH DOANH
823,3282737,16760,110-Cua Hang Hue Lam,DANG KINH DOANH
824,3466392,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH
825,3467305,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH
826,3217101,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
827,3217105,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
828,3110820,15790,110-CTy CP HMP My Hao,DANG KINH DOANH
829,3110821,15790,110-CTy CP HMP My Hao,DANG KINH DOANH
830,3463138,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH
831,3463139,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH
832,3463140,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH
833,3463141,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH
834,3463142,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH
835,3463143,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH
836,3463144,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH
837,3463145,15790,110-CTy CP HMP My Hao,KHONG KINH DOANH
838,3422432,16506,110-CTyTNHHSXTMDVDaiPhuocThanh-NR,DANG KINH DOANH
839,3007093,15790,110-CTy CP HMP My Hao,DANG KINH DOANH
840,3296686,15506,111-Cty Bot giat LIX-NR,KHONG KINH DOANH
841,3343735,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
842,3545291,16760,110-Cua Hang Hue Lam,DANG KINH DOANH
843,3537640,20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,DANG KINH DOANH
844,3538788,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,DANG KINH DOANH
845,3538789,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,DANG KINH DOANH
846,3540979,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,DANG KINH DOANH
847,3540980,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,DANG KINH DOANH
848,3541456,15800,110-Cty TNHH 1TV Tri Hoi,KHONG KINH DOANH
849,3541457,15800,110-Cty TNHH 1TV Tri Hoi,KHONG KINH DOANH
850,3541458,15800,110-Cty TNHH 1TV Tri Hoi,KHONG KINH DOANH
851,3541461,15800,110-Cty TNHH 1TV Tri Hoi,KHONG KINH DOANH
852,3541462,15800,110-Cty TNHH 1TV Tri Hoi,KHONG KINH DOANH
853,3196362,15800,110-Cty TNHH 1TV Tri Hoi,DANG KINH DOANH
854,3196363,15800,110-Cty TNHH 1TV Tri Hoi,DANG KINH DOANH
855,3196365,15800,110-Cty TNHH 1TV Tri Hoi,DANG KINH DOANH
856,3196368,15800,110-Cty TNHH 1TV Tri Hoi,DANG KINH DOANH
857,3196370,15800,110-Cty TNHH 1TV Tri Hoi,KHONG KINH DOANH
858,3408174,15506,111-Cty Bot giat LIX-NR,KHONG KINH DOANH
859,3408176,15506,111-Cty Bot giat LIX-NR,DANG KINH DOANH
860,3503165,16760,110-Cua Hang Hue Lam,KHONG KINH DOANH
861,3503301,20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,DANG KINH DOANH
862,3503302,20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,DANG KINH DOANH
863,3503303,20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,KHONG KINH DOANH
